gameId,teamId,teamCity,teamName,gameType,availableFlag,efgPct,ftaRate,gameDate,gameDateTimeEst,home,matchup,min,oppEfgPct,oppFtaRate,oppOrebPct,oppTovPct,opponentTeamCity,opponentTeamId,opponentTeamName,orebPct,teamAbbreviation,teamName_right,tmTovPct,win,wl
10800104,1610612756,Phoenix,Suns,Preseason,,0.56,0.347,2008-10-23T00:00:00,2008-10-23 22:00:00,1,PHX vs. OKC,48.0,0.5,0.411,0.341,0.237,Oklahoma City,1610612760,Thunder,0.333,PHX,,0.237,1,W
10800105,1610612745,Houston,Rockets,Preseason,,0.6,0.28,2008-10-23T00:00:00,2008-10-23 22:00:00,0,HOU @ SAC,48.0,0.449,0.239,0.346,0.146,Sacramento,1610612758,Kings,0.353,HOU,,0.24,1,W
10800103,1610612757,Portland,Trail Blazers,Preseason,,0.521,0.314,2008-10-23T00:00:00,2008-10-23 21:00:00,0,POR @ UTA,48.0,0.579,0.386,0.351,0.195,Utah,1610612762,Jazz,0.359,POR,,0.221,0,L
10800105,1610612758,Sacramento,Kings,Preseason,,0.449,0.239,2008-10-23T00:00:00,2008-10-23 22:00:00,1,SAC vs. HOU,48.0,0.6,0.28,0.353,0.24,Houston,1610612745,Rockets,0.346,SAC,,0.146,0,L
10800103,1610612762,Utah,Jazz,Preseason,,0.579,0.386,2008-10-23T00:00:00,2008-10-23 21:00:00,1,UTA vs. POR,48.0,0.521,0.314,0.359,0.221,Portland,1610612757,Trail Blazers,0.351,UTA,,0.195,1,W
10800108,1610612748,Miami,Heat,Preseason,,0.447,0.28,2008-10-23T00:00:00,2008-10-23 20:30:00,0,MIA @ NOH,48.0,0.59,0.418,,0.213,New Orleans,1610612740,Hornets,0.261,MIA,,0.143,0,L
10800107,1610612765,Detroit,Pistons,Preseason,,0.42,0.207,2008-10-23T00:00:00,2008-10-23 19:30:00,1,DET vs. ATL,48.0,0.474,0.316,,0.211,Atlanta,1610612737,Hawks,0.309,DET,,0.156,0,L
10800109,1610612754,Indiana,Pacers,Preseason,,0.45,0.228,2008-10-23T00:00:00,2008-10-23 20:30:00,0,IND @ DAL,48.0,0.407,0.279,,0.206,Dallas,1610612742,Mavericks,,IND,,0.139,1,W
10800109,1610612742,Dallas,Mavericks,Preseason,,0.407,0.279,2008-10-23T00:00:00,2008-10-23 20:30:00,1,DAL vs. IND,48.0,0.45,0.228,,0.139,Indiana,1610612754,Pacers,,DAL,,0.206,0,L
10800102,1610612749,Milwaukee,Bucks,Preseason,,0.4,0.188,2008-10-23T00:00:00,2008-10-23 20:00:00,0,MIL @ MIN,48.0,0.47,0.268,,0.133,Minnesota,1610612750,Timberwolves,0.314,MIL,,0.187,0,L
10800099,1610612739,Cleveland,Cavaliers,Preseason,,0.419,0.243,2008-10-22T00:00:00,2008-10-22 19:30:00,0,CLE @ DET,48.0,0.581,0.27,0.231,0.118,Detroit,1610612765,Pistons,0.37,CLE,,0.198,0,L
10800097,1610612750,Minnesota,Timberwolves,Preseason,,0.356,0.375,2008-10-22T00:00:00,2008-10-22 20:00:00,1,MIN vs. CHI,48.0,0.459,0.284,0.233,0.202,Chicago,1610612741,Bulls,0.279,MIN,,0.17,0,L
10800096,1610612753,Orlando,Magic,Preseason,,0.526,0.299,2008-10-22T00:00:00,2008-10-22 19:00:00,1,ORL vs. MEM,48.0,0.454,0.646,0.262,0.232,Memphis,1610612763,Grizzlies,0.279,ORL,,0.198,1,W
10800100,1610612764,Washington,Wizards,Preseason,,0.544,0.215,2008-10-22T00:00:00,2008-10-22 20:30:00,0,WAS @ SAS,48.0,0.488,0.263,0.277,0.184,San Antonio,1610612759,Spurs,,WAS,,0.175,1,W
10800097,1610612741,Chicago,Bulls,Preseason,,0.459,0.284,2008-10-22T00:00:00,2008-10-22 20:00:00,0,CHI @ MIN,48.0,0.356,0.375,0.279,0.17,Minnesota,1610612750,Timberwolves,0.233,CHI,,0.202,1,W
10800096,1610612763,Memphis,Grizzlies,Preseason,,0.454,0.646,2008-10-22T00:00:00,2008-10-22 19:00:00,0,MEM @ ORL,48.0,0.526,0.299,0.279,0.198,Orlando,1610612753,Magic,0.262,MEM,,0.232,0,L
10800101,1610612757,Portland,Trail Blazers,Preseason,,0.488,0.157,2008-10-22T00:00:00,2008-10-22 22:30:00,0,POR @ LAC,48.0,0.454,0.118,0.341,0.226,Los Angeles,1610612746,Clippers,0.412,POR,,0.176,1,W
10800099,1610612765,Detroit,Pistons,Preseason,,0.581,0.27,2008-10-22T00:00:00,2008-10-22 19:30:00,1,DET vs. CLE,48.0,0.419,0.243,0.37,0.198,Cleveland,1610612739,Cavaliers,0.231,DET,,0.118,1,W
10800098,1610612751,New Jersey,Nets,Preseason,,0.506,0.354,2008-10-22T00:00:00,2008-10-22 19:30:00,1,NJN vs. PHI,48.0,0.571,0.545,0.378,0.126,Philadelphia,1610612755,76ers,0.38,NJN,,0.191,0,L
10800098,1610612755,Philadelphia,76ers,Preseason,,0.571,0.545,2008-10-22T00:00:00,2008-10-22 19:30:00,0,PHI @ NJN,48.0,0.506,0.354,0.38,0.191,New Jersey,1610612751,Nets,0.378,PHI,,0.126,1,W
10800101,1610612746,Los Angeles,Clippers,Preseason,,0.454,0.118,2008-10-22T00:00:00,2008-10-22 22:30:00,1,LAC vs. POR,48.0,0.488,0.157,0.412,0.176,Portland,1610612757,Trail Blazers,0.341,LAC,,0.226,0,L
10800100,1610612759,San Antonio,Spurs,Preseason,,0.488,0.263,2008-10-22T00:00:00,2008-10-22 20:30:00,1,SAS vs. WAS,48.0,0.544,0.215,,0.175,Washington,1610612764,Wizards,0.277,SAS,,0.184,0,L
10800089,1610612754,Indiana,Pacers,Preseason,,0.527,0.342,2008-10-21T00:00:00,2008-10-21 20:00:00,0,IND @ NOH,48.0,0.52,0.461,0.167,0.124,New Orleans,1610612740,Hornets,0.268,IND,,0.216,0,L
10800095,1610612746,Los Angeles,Clippers,Preseason,,0.345,0.394,2008-10-21T00:00:00,2008-10-21 22:30:00,1,LAC vs. PHX,48.0,0.459,0.338,0.178,0.168,Phoenix,1610612756,Suns,0.212,LAC,,0.2,0,L
10800093,1610612741,Chicago,Bulls,Preseason,,0.47,0.458,2008-10-21T00:00:00,2008-10-21 20:30:00,0,CHI @ DAL,48.0,0.565,0.226,0.2,0.19,Dallas,1610612742,Mavericks,0.327,CHI,,0.181,1,W
10800091,1610612738,Boston,Celtics,Preseason,,0.477,0.337,2008-10-21T00:00:00,2008-10-21 19:30:00,0,BOS @ NYK,48.0,0.429,0.377,0.22,0.165,New York,1610612752,Knicks,0.327,BOS,,0.155,1,W
10800095,1610612756,Phoenix,Suns,Preseason,,0.459,0.338,2008-10-21T00:00:00,2008-10-21 22:30:00,0,PHX @ LAC,48.0,0.345,0.394,0.226,0.2,Los Angeles,1610612746,Clippers,0.182,PHX,,0.168,1,W
10800090,1610612766,Charlotte,Bobcats,Preseason,,0.451,0.42,2008-10-21T00:00:00,2008-10-21 22:00:00,0,CHA @ LAL,48.0,0.507,0.556,0.25,0.204,Los Angeles,1610612747,Lakers,0.36,CHA,,0.182,0,L
10800087,1610612755,Philadelphia,76ers,Preseason,,0.359,0.474,2008-10-21T00:00:00,2008-10-21 19:00:00,1,PHI vs. CLE,48.0,0.481,0.316,0.25,0.163,Cleveland,1610612739,Cavaliers,0.339,PHI,,0.161,0,L
10800089,1610612740,New Orleans,Hornets,Preseason,,0.52,0.461,2008-10-21T00:00:00,2008-10-21 20:00:00,1,NOH vs. IND,48.0,0.527,0.342,0.268,0.216,Indiana,1610612754,Pacers,0.167,NOH,,0.124,1,W
10800092,1610612763,Memphis,Grizzlies,Preseason,,0.475,0.228,2008-10-21T00:00:00,2008-10-21 19:30:00,0,MEM @ MIA,48.0,0.566,0.289,0.275,0.163,Miami,1610612748,Heat,,MEM,,0.174,0,L
10800094,1610612744,,,Regular Season,,0.586,0.494,2008-10-21T00:00:00,,,GSW vs. LRY,48.0,0.494,0.306,0.327,0.245,,,,,GSW,,0.193,,W
10800093,1610612742,Dallas,Mavericks,Preseason,,0.565,0.226,2008-10-21T00:00:00,2008-10-21 20:30:00,1,DAL vs. CHI,48.0,0.47,0.458,0.327,0.181,Chicago,1610612741,Bulls,0.2,DAL,,0.19,0,L
10800091,1610612752,New York,Knicks,Preseason,,0.429,0.377,2008-10-21T00:00:00,2008-10-21 19:30:00,1,NYK vs. BOS,48.0,0.477,0.337,0.327,0.155,Boston,1610612738,Celtics,0.22,NYK,,0.165,0,L
10800087,1610612739,Cleveland,Cavaliers,Preseason,,0.481,0.316,2008-10-21T00:00:00,2008-10-21 19:00:00,0,CLE @ PHI,48.0,0.359,0.474,0.339,0.161,Philadelphia,1610612755,76ers,0.25,CLE,,0.163,1,W
10800090,1610612747,Los Angeles,Lakers,Preseason,,0.507,0.556,2008-10-21T00:00:00,2008-10-21 22:00:00,1,LAL vs. CHA,48.0,0.451,0.42,0.36,0.182,Charlotte,1610612766,Bobcats,0.25,LAL,,0.204,1,W
10800088,1610612761,Toronto,Raptors,Preseason,,0.5,0.417,2008-10-21T00:00:00,2008-10-21 21:00:00,1,TOR vs. DEN,48.0,0.567,0.4,0.368,0.17,Denver,1610612743,Nuggets,,TOR,,0.226,0,L
10800088,1610612743,Denver,Nuggets,Preseason,,0.567,0.4,2008-10-21T00:00:00,2008-10-21 21:00:00,0,DEN @ TOR,48.0,0.5,0.417,,0.226,Toronto,1610612761,Raptors,0.368,DEN,,0.17,1,W
10800094,12314,,,Regular Season,,0.494,0.306,2008-10-21T00:00:00,,,LRY @ GSW,48.0,0.586,0.494,,0.193,,,,0.327,LRY,,0.245,,L
10800092,1610612748,Miami,Heat,Preseason,,0.566,0.289,2008-10-21T00:00:00,2008-10-21 19:30:00,1,MIA vs. MEM,48.0,0.475,0.228,,0.174,Memphis,1610612763,Grizzlies,0.275,MIA,,0.163,1,W
10800084,1610612756,Phoenix,Suns,Preseason,,0.494,0.42,2008-10-20T00:00:00,2008-10-20 22:00:00,1,PHX vs. CHA,58.0,0.428,0.444,0.368,0.205,Charlotte,1610612766,Bobcats,0.396,PHX,,0.23,1,W
10800084,1610612766,Charlotte,Bobcats,Preseason,,0.428,0.444,2008-10-20T00:00:00,2008-10-20 22:00:00,0,CHA @ PHX,58.0,0.494,0.42,0.396,0.23,Phoenix,1610612756,Suns,0.368,CHA,,0.205,0,L
10800083,1610612737,Atlanta,Hawks,Preseason,,0.513,0.395,2008-10-20T00:00:00,2008-10-20 19:00:00,1,ATL vs. ORL,48.0,0.534,0.527,0.244,0.165,Orlando,1610612753,Magic,0.262,ATL,,0.184,0,L
10800086,1610612752,New York,Knicks,Preseason,,0.579,0.474,2008-10-20T00:00:00,2008-10-20 19:30:00,0,NYK @ NJN,48.0,0.533,0.421,0.25,0.22,New Jersey,1610612751,Nets,0.286,NYK,,0.188,1,W
10800085,1610612757,Portland,Trail Blazers,Preseason,,0.584,0.39,2008-10-20T00:00:00,2008-10-20 22:00:00,0,POR @ SAC,48.0,0.545,0.53,0.25,0.213,Sacramento,1610612758,Kings,0.415,POR,,0.2,1,W
10800083,1610612753,Orlando,Magic,Preseason,,0.534,0.527,2008-10-20T00:00:00,2008-10-20 19:00:00,0,ORL @ ATL,48.0,0.513,0.395,0.262,0.184,Atlanta,1610612737,Hawks,0.244,ORL,,0.165,1,W
10800086,1610612751,New Jersey,Nets,Preseason,,0.533,0.421,2008-10-20T00:00:00,2008-10-20 19:30:00,1,NJN vs. NYK,48.0,0.579,0.474,0.286,0.188,New York,1610612752,Knicks,0.25,NJN,,0.22,0,L
10800085,1610612758,Sacramento,Kings,Preseason,,0.545,0.53,2008-10-20T00:00:00,2008-10-20 22:00:00,1,SAC vs. POR,48.0,0.584,0.39,0.415,0.2,Portland,1610612757,Trail Blazers,0.25,SAC,,0.213,0,L
10800079,1610612738,Boston,Celtics,Preseason,,0.469,0.462,2008-10-19T00:00:00,2008-10-19 15:30:00,1,BOS vs. NJN,48.0,0.34,0.347,0.226,0.151,New Jersey,1610612751,Nets,,BOS,,0.256,1,W
10800080,1610612746,,,Regular Season,,0.535,0.789,2008-10-19T00:00:00,,,LAC @ BAR,48.0,0.532,0.39,0.256,0.196,,,,0.267,LAC,,0.137,,W
10800080,12304,,,Regular Season,,0.532,0.39,2008-10-19T00:00:00,,,BAR vs. LAC,48.0,0.535,0.789,0.267,0.137,,,,0.256,BAR,,0.196,,L
10800081,1610612750,Minnesota,Timberwolves,Preseason,,0.566,0.421,2008-10-19T00:00:00,2008-10-19 18:30:00,1,MIN vs. DEN,48.0,0.513,0.43,0.304,0.137,Denver,1610612743,Nuggets,0.333,MIN,,0.156,1,W
10800081,1610612743,Denver,Nuggets,Preseason,,0.513,0.43,2008-10-19T00:00:00,2008-10-19 18:30:00,0,DEN @ MIN,48.0,0.566,0.421,0.333,0.156,Minnesota,1610612750,Timberwolves,0.304,DEN,,0.137,0,L
10800082,1610612761,Toronto,Raptors,Preseason,,0.454,0.395,2008-10-19T00:00:00,2008-10-19 22:30:00,0,TOR @ LAL,48.0,0.542,0.337,0.432,0.168,Los Angeles,1610612747,Lakers,,TOR,,0.191,0,L
10800079,1610612751,New Jersey,Nets,Preseason,,0.34,0.347,2008-10-19T00:00:00,2008-10-19 15:30:00,0,NJN @ BOS,48.0,0.469,0.462,,0.256,Boston,1610612738,Celtics,0.226,NJN,,0.151,0,L
10800082,1610612747,Los Angeles,Lakers,Preseason,,0.542,0.337,2008-10-19T00:00:00,2008-10-19 22:30:00,1,LAL vs. TOR,48.0,0.454,0.395,,0.191,Toronto,1610612761,Raptors,0.432,LAL,,0.168,1,W
10800071,1610612761,Toronto,Raptors,Preseason,,0.413,0.413,2008-10-18T00:00:00,2008-10-18 19:30:00,0,TOR @ LAC,48.0,0.494,0.173,0.174,0.14,Los Angeles,1610612746,Clippers,0.192,TOR,,0.074,1,W
10800076,1610612759,San Antonio,Spurs,Preseason,,0.505,0.163,2008-10-18T00:00:00,2008-10-18 20:30:00,1,SAS vs. IND,48.0,0.488,0.293,0.184,0.153,Indiana,1610612754,Pacers,0.273,SAS,,0.131,1,W
10800071,1610612746,Los Angeles,Clippers,Preseason,,0.494,0.173,2008-10-18T00:00:00,2008-10-18 19:30:00,1,LAC vs. TOR,48.0,0.413,0.413,0.192,0.074,Toronto,1610612761,Raptors,0.174,LAC,,0.14,0,L
10800076,1610612754,Indiana,Pacers,Preseason,,0.488,0.293,2008-10-18T00:00:00,2008-10-18 20:30:00,0,IND @ SAS,48.0,0.505,0.163,0.273,0.131,San Antonio,1610612759,Spurs,0.184,IND,,0.153,0,L
10800074,1610612739,Cleveland,Cavaliers,Preseason,,0.494,0.405,2008-10-18T00:00:00,2008-10-18 19:30:00,1,CLE vs. PHI,48.0,0.453,0.48,0.314,0.208,Philadelphia,1610612755,76ers,0.44,CLE,,0.237,1,W
10800077,1610612747,,,Regular Season,,0.568,0.432,2008-10-18T00:00:00,,,LAL vs. BAR,48.0,0.528,0.148,0.32,0.255,,,,,LAL,,0.215,,W
10800072,1610612766,Charlotte,Bobcats,Preseason,,0.411,0.417,2008-10-18T00:00:00,2008-10-18 19:00:00,1,CHA vs. ATL,48.0,0.521,0.5,0.348,0.204,Atlanta,1610612737,Hawks,0.439,CHA,,0.213,0,L
10800078,1610612742,Dallas,Mavericks,Preseason,,0.603,0.513,2008-10-18T00:00:00,2008-10-18 21:00:00,1,DAL vs. SAC,48.0,0.456,0.433,0.37,0.148,Sacramento,1610612758,Kings,,DAL,,0.15,1,W
10800075,1610612762,Utah,Jazz,Preseason,,0.377,0.519,2008-10-18T00:00:00,2008-10-18 20:30:00,0,UTA @ CHI,48.0,0.357,0.429,0.385,0.2,Chicago,1610612741,Bulls,0.407,UTA,,0.176,1,W
10800075,1610612741,Chicago,Bulls,Preseason,,0.357,0.429,2008-10-18T00:00:00,2008-10-18 20:30:00,1,CHI vs. UTA,48.0,0.377,0.519,0.407,0.176,Utah,1610612762,Jazz,0.385,CHI,,0.2,0,L
10800072,1610612737,Atlanta,Hawks,Preseason,,0.521,0.5,2008-10-18T00:00:00,2008-10-18 19:00:00,0,ATL @ CHA,48.0,0.411,0.417,0.439,0.213,Charlotte,1610612766,Bobcats,0.348,ATL,,0.204,1,W
10800074,1610612755,Philadelphia,76ers,Preseason,,0.453,0.48,2008-10-18T00:00:00,2008-10-18 19:30:00,0,PHI @ CLE,48.0,0.494,0.405,0.44,0.237,Cleveland,1610612739,Cavaliers,0.314,PHI,,0.208,0,L
10800077,12304,,,Regular Season,,0.528,0.148,2008-10-18T00:00:00,,,BAR @ LAL,48.0,0.568,0.432,,0.215,,,,0.32,BAR,,0.255,,L
10800073,1610612748,Miami,Heat,Preseason,,0.458,0.205,2008-10-18T00:00:00,2008-10-18 19:30:00,1,MIA vs. ORL,48.0,0.514,0.486,,0.188,Orlando,1610612753,Magic,,MIA,,0.186,0,L
10800073,1610612753,Orlando,Magic,Preseason,,0.514,0.486,2008-10-18T00:00:00,2008-10-18 19:30:00,0,ORL @ MIA,48.0,0.458,0.205,,0.186,Miami,1610612748,Heat,,ORL,,0.188,1,W
10800078,1610612758,Sacramento,Kings,Preseason,,0.456,0.433,2008-10-18T00:00:00,2008-10-18 21:00:00,0,SAC @ DAL,48.0,0.603,0.513,,0.15,Dallas,1610612742,Mavericks,0.37,SAC,,0.148,0,L
10800065,1610612752,New York,Knicks,Preseason,,0.432,0.531,2008-10-17T00:00:00,2008-10-17 19:30:00,0,NYK @ BOS,48.0,0.483,0.216,0.17,0.159,Boston,1610612738,Celtics,0.278,NYK,,0.187,1,W
10800067,1610612758,Sacramento,Kings,Preseason,,0.394,0.413,2008-10-17T00:00:00,2008-10-17 20:30:00,0,SAC @ HOU,48.0,0.447,0.329,0.226,0.121,Houston,1610612745,Rockets,0.25,SAC,,0.152,0,L
10800067,1610612745,Houston,Rockets,Preseason,,0.447,0.329,2008-10-17T00:00:00,2008-10-17 20:30:00,1,HOU vs. SAC,48.0,0.394,0.413,0.25,0.152,Sacramento,1610612758,Kings,0.226,HOU,,0.121,1,W
10800069,1610612764,Washington,Wizards,Preseason,,0.393,0.298,2008-10-17T00:00:00,2008-10-17 15:30:00,1,WAS vs. NOH,48.0,0.487,0.436,0.265,0.146,New Orleans,1610612740,Hornets,,WAS,,0.177,0,L
10800064,1610612763,Memphis,Grizzlies,Preseason,,0.374,0.308,2008-10-17T00:00:00,2008-10-17 19:00:00,0,MEM @ IND,48.0,0.568,0.358,0.273,0.165,Indiana,1610612754,Pacers,0.328,MEM,,0.178,0,L
10800065,1610612738,Boston,Celtics,Preseason,,0.483,0.216,2008-10-17T00:00:00,2008-10-17 19:30:00,1,BOS vs. NYK,48.0,0.432,0.531,0.278,0.187,New York,1610612752,Knicks,0.17,BOS,,0.159,0,L
10800068,1610612756,,,Regular Season,,0.464,0.241,2008-10-17T00:00:00,,,,48.0,0.442,0.468,0.286,0.202,,,,0.347,PHX,,0.25,,L
10800066,1610612762,Utah,Jazz,Preseason,,0.513,0.558,2008-10-17T00:00:00,2008-10-17 20:30:00,0,UTA @ CHI,48.0,0.5,0.442,0.289,0.141,Chicago,1610612741,Bulls,,UTA,,0.196,0,L
10800070,1610612744,Golden State,Warriors,Preseason,,0.588,0.432,2008-10-17T00:00:00,2008-10-17 23:30:00,1,GSW vs. MIL,48.0,0.512,0.256,0.319,0.194,Milwaukee,1610612749,Bucks,0.375,GSW,,0.284,1,W
10800064,1610612754,Indiana,Pacers,Preseason,,0.568,0.358,2008-10-17T00:00:00,2008-10-17 19:00:00,1,IND vs. MEM,48.0,0.374,0.308,0.328,0.178,Memphis,1610612763,Grizzlies,0.273,IND,,0.165,1,W
10800068,1610612743,,,Regular Season,,0.442,0.468,2008-10-17T00:00:00,,,,48.0,0.464,0.241,0.347,0.25,,,,0.286,DEN,,0.202,,W
10800070,1610612749,Milwaukee,Bucks,Preseason,,0.512,0.256,2008-10-17T00:00:00,2008-10-17 23:30:00,0,MIL @ GSW,48.0,0.588,0.432,0.375,0.284,Golden State,1610612744,Warriors,0.319,MIL,,0.194,0,L
10800066,1610612741,Chicago,Bulls,Preseason,,0.5,0.442,2008-10-17T00:00:00,2008-10-17 20:30:00,1,CHI vs. UTA,48.0,0.513,0.558,,0.196,Utah,1610612762,Jazz,0.289,CHI,,0.141,1,W
10800069,1610612740,New Orleans,Hornets,Preseason,,0.487,0.436,2008-10-17T00:00:00,2008-10-17 15:30:00,0,NOH @ WAS,48.0,0.393,0.298,,0.177,Washington,1610612764,Wizards,0.265,NOH,,0.146,1,W
10800061,1610612759,San Antonio,Spurs,Preseason,,0.493,0.329,2008-10-16T00:00:00,2008-10-16 19:00:00,0,SAS @ CLE,48.0,0.375,0.225,0.193,0.125,Cleveland,1610612739,Cavaliers,0.273,SAS,,0.161,1,W
10800063,1610612765,Detroit,Pistons,Preseason,,0.341,0.427,2008-10-16T00:00:00,2008-10-16 19:30:00,1,DET vs. DAL,48.0,0.434,0.441,0.205,0.187,Dallas,1610612742,Mavericks,0.386,DET,,0.141,1,W
10800060,1610612761,Toronto,Raptors,Preseason,,0.43,0.266,2008-10-16T00:00:00,2008-10-16 19:00:00,1,TOR vs. MIN,48.0,0.514,0.284,0.244,0.215,Minnesota,1610612750,Timberwolves,0.333,TOR,,0.204,0,L
10800061,1610612739,Cleveland,Cavaliers,Preseason,,0.375,0.225,2008-10-16T00:00:00,2008-10-16 19:00:00,1,CLE vs. SAS,48.0,0.493,0.329,0.273,0.161,San Antonio,1610612759,Spurs,0.193,CLE,,0.125,0,L
10800062,1610612751,New Jersey,Nets,Preseason,,0.551,0.551,2008-10-16T00:00:00,2008-10-16 19:30:00,1,NJN vs. BOS,48.0,0.519,0.558,0.28,0.141,Boston,1610612738,Celtics,,NJN,,0.265,0,L
10800060,1610612750,Minnesota,Timberwolves,Preseason,,0.514,0.284,2008-10-16T00:00:00,2008-10-16 19:00:00,0,MIN @ TOR,48.0,0.43,0.266,0.333,0.204,Toronto,1610612761,Raptors,0.244,MIN,,0.215,1,W
10800059,1610612766,Charlotte,Bobcats,Preseason,,0.419,0.378,2008-10-16T00:00:00,2008-10-16 10:30:00,1,CHA vs. ORL,48.0,0.494,0.354,0.377,0.148,Orlando,1610612753,Magic,,CHA,,0.172,0,L
10800063,1610612742,Dallas,Mavericks,Preseason,,0.434,0.441,2008-10-16T00:00:00,2008-10-16 19:30:00,0,DAL @ DET,48.0,0.341,0.427,0.386,0.141,Detroit,1610612765,Pistons,0.205,DAL,,0.187,0,L
10800062,1610612738,Boston,Celtics,Preseason,,0.519,0.558,2008-10-16T00:00:00,2008-10-16 19:30:00,0,BOS @ NJN,48.0,0.551,0.551,,0.265,New Jersey,1610612751,Nets,0.28,BOS,,0.141,1,W
10800059,1610612753,Orlando,Magic,Preseason,,0.494,0.354,2008-10-16T00:00:00,2008-10-16 10:30:00,0,ORL @ CHA,48.0,0.419,0.378,,0.172,Charlotte,1610612766,Bobcats,0.377,ORL,,0.148,1,W
10800056,1610612743,Denver,Nuggets,Preseason,,0.5,0.722,2008-10-15T00:00:00,2008-10-15 21:00:00,1,DEN vs. UTA,53.0,0.531,0.613,0.34,0.234,Utah,1610612762,Jazz,0.362,DEN,,0.171,1,W
10800056,1610612762,Utah,Jazz,Preseason,,0.531,0.613,2008-10-15T00:00:00,2008-10-15 21:00:00,0,UTA @ DEN,53.0,0.5,0.722,0.362,0.171,Denver,1610612743,Nuggets,0.34,UTA,,0.234,0,L
10800058,1610612749,Milwaukee,Bucks,Preseason,,0.452,0.452,2008-10-15T00:00:00,2008-10-15 8:00:00,1,MIL vs. GSW,48.0,0.474,0.395,0.208,0.196,Golden State,1610612744,Warriors,0.316,MIL,,0.167,1,W
10800057,1610612746,Los Angeles,Clippers,Preseason,,0.517,0.311,2008-10-15T00:00:00,2008-10-15 22:00:00,0,LAC @ SAC,48.0,0.627,0.522,0.233,0.235,Sacramento,1610612758,Kings,0.327,LAC,,0.158,1,W
10800055,1610612745,Houston,Rockets,Preseason,,0.566,0.303,2008-10-15T00:00:00,2008-10-15 20:00:00,0,HOU @ MEM,48.0,0.514,0.471,0.237,0.135,Memphis,1610612763,Grizzlies,0.319,HOU,,0.178,1,W
10800054,1610612754,Indiana,Pacers,Preseason,,0.444,0.281,2008-10-15T00:00:00,2008-10-15 19:00:00,1,IND vs. DAL,48.0,0.417,0.44,0.241,0.144,Dallas,1610612742,Mavericks,0.37,IND,,0.21,1,W
10800058,1610612744,Golden State,Warriors,Preseason,,0.474,0.395,2008-10-15T00:00:00,2008-10-15 8:00:00,0,GSW @ MIL,48.0,0.452,0.452,0.316,0.167,Milwaukee,1610612749,Bucks,0.208,GSW,,0.196,0,L
10800055,1610612763,Memphis,Grizzlies,Preseason,,0.514,0.471,2008-10-15T00:00:00,2008-10-15 20:00:00,1,MEM vs. HOU,48.0,0.566,0.303,0.319,0.178,Houston,1610612745,Rockets,0.237,MEM,,0.135,0,L
10800057,1610612758,Sacramento,Kings,Preseason,,0.627,0.522,2008-10-15T00:00:00,2008-10-15 22:00:00,1,SAC vs. LAC,48.0,0.517,0.311,0.327,0.158,Los Angeles,1610612746,Clippers,0.233,SAC,,0.235,0,L
10800054,1610612742,Dallas,Mavericks,Preseason,,0.417,0.44,2008-10-15T00:00:00,2008-10-15 19:00:00,0,DAL @ IND,48.0,0.444,0.281,0.37,0.21,Indiana,1610612754,Pacers,0.241,DAL,,0.144,0,L
10800053,1610612737,Atlanta,Hawks,Preseason,,0.515,0.567,2008-10-15T00:00:00,2008-10-15 19:00:00,1,ATL vs. PHX,48.0,0.5,0.195,0.375,0.143,Phoenix,1610612756,Suns,,ATL,,0.154,0,L
10800053,1610612756,Phoenix,Suns,Preseason,,0.5,0.195,2008-10-15T00:00:00,2008-10-15 19:00:00,0,PHX @ ATL,48.0,0.515,0.567,,0.154,Atlanta,1610612737,Hawks,0.375,PHX,,0.143,1,W
10800046,1610612761,,,Regular Season,,0.5,0.548,2008-10-14T00:00:00,,,TOR vs. MOS,48.0,0.457,0.243,0.225,0.172,,,,,TOR,,0.163,,W
10800048,1610612760,,,Regular Season,,0.426,0.446,2008-10-14T00:00:00,,,,48.0,0.435,0.286,0.241,0.165,,,,0.292,OKC,,0.208,,L
10800047,1610612765,Detroit,Pistons,Preseason,,0.285,0.354,2008-10-14T00:00:00,2008-10-14 19:00:00,1,DET vs. SAS,48.0,0.5,0.394,0.256,0.15,San Antonio,1610612759,Spurs,0.41,DET,,0.148,0,L
10800050,1610612739,Cleveland,Cavaliers,Preseason,,0.463,0.588,2008-10-14T00:00:00,2008-10-14 19:30:00,1,CLE vs. BOS,48.0,0.477,0.682,0.26,0.176,Boston,1610612738,Celtics,0.37,CLE,,0.222,0,L
10800048,1610612746,,,Regular Season,,0.435,0.286,2008-10-14T00:00:00,,,,48.0,0.426,0.446,0.292,0.208,,,,0.241,LAC,,0.165,,W
10800049,1610612755,Philadelphia,76ers,Preseason,,0.534,0.333,2008-10-14T00:00:00,2008-10-14 19:30:00,0,PHI @ NYK,48.0,0.557,0.161,0.298,0.147,New York,1610612752,Knicks,,PHI,,0.105,1,W
10800052,1610612740,New Orleans,Hornets,Preseason,,0.5,0.325,2008-10-14T00:00:00,2008-10-14 14:00:00,1,NOH vs. WAS,48.0,0.418,0.241,0.34,0.228,Washington,1610612764,Wizards,,NOH,,0.14,1,W
10800050,1610612738,Boston,Celtics,Preseason,,0.477,0.682,2008-10-14T00:00:00,2008-10-14 19:30:00,0,BOS @ CLE,48.0,0.463,0.588,0.37,0.222,Cleveland,1610612739,Cavaliers,0.26,BOS,,0.176,1,W
